Taxon,Cluster
SRR8725988,14
SRR3661645,14
SRR7183412,14
SRR7190354,14
SRR3663083,14
SRR8726502,14
SRR3662280,14
SRR11140891,14
SRR11152661,14
SRR11141316,14
SRR3661721,14
SRR7189750,14
SRR3663438,14
SRR7190053,14
SRR8725148,14
SRR7189902,14
SRR8725315,14
SRR7175913,14
SRR8725922,14
ERR505792,14
SRR7190227,14
SRR11130292,14
SRR3661626,14
SRR7184063,14
SRR11130868,14
SRR8726547,14
SRR3661582,14
SRR8725210,14
SRR11152816,14
SRR11130480,14
SRR8722630,14
SRR3661667,14
ERR425473,14
SRR11140909,14
SRR8722757,14
SRR11130252,14
SRR11152697,14
SRR8725296,14
SRR7190617,14
SRR8726099,14
SRR8726496,14
SRR11141809,14
SRR8725550,14
SRR11130268,14
SRR8722288,14
SRR8722268,14
SRR7190010,14
SRR7183949,14
SRR3662907,14
SRR11152660,14
SRR8725793,14
SRR3661697,14
SRR7172165,14
SRR3660571,14
SRR3680884,14
SRR8722576,14
SRR11152940,14
SRR7183899,14
SRR11152682,14
SRR11141459,14
SRR8726057,14
SRR11152464,14
SRR8724997,14
SRR3661821,14
SRR8722171,14
SRR8725316,14
SRR7183739,14
SRR7189900,14
SRR7176298,14
SRR7183555,14
SRR11141180,14
SRR3663280,14
SRR11141038,14
SRR11130657,14
SRR3661970,14
SRR8722649,14
SRR8726595,14
SRR8726537,14
SRR11152867,14
SRR3662099,14
SRR8725122,14
SRR8726368,14
SRR11152610,14
SRR8726377,14
SRR7172160,14
SRR8726687,14
SRR11130104,14
SRR3662970,14
SRR11130666,14
SRR8725750,14
SRR3663164,14
SRR8725425,14
SRR8726384,14
SRR11129957,14
SRR3663210,14
SRR8725261,14
SRR7175711,14
SRR8722570,14
SRR11129974,14
SRR7176117,14
SRR7190206,14
SRR8722468,14
SRR8722157,14
SRR11141301,14
SRR3661690,14
SRR7175909,14
SRR8726369,14
SRR8726260,14
SRR8726698,14
SRR11140875,14
SRR7190628,14
SRR11130753,14
SRR8722518,14
SRR7190222,14
SRR3662444,14
SRR8722122,14
SRR11152419,14
SRR8725161,14
SRR8726477,14
SRR7190527,14
SRR7175785,14
SRR8726482,14
SRR11152730,14
SRR11141076,14
SRR7189765,14
SRR8725604,14
SRR8725301,14
SRR8725015,14
SRR11141677,14
SRR8725601,14
SRR8725936,14
SRR8725345,14
SRR11141314,14
SRR11130423,14
SRR11130633,14
SRR8722038,14
SRR11129954,14
SRR8722685,14
SRR11141319,14
SRR8726232,14
SRR11141689,14
SRR11141841,14
SRR7176573,14
SRR11141013,14
SRR7190172,14
SRR8725508,14
SRR3662041,14
SRR3661562,14
SRR11141747,14
SRR8725300,14
SRR3661658,14
SRR7175835,14
SRR7183953,14
SRR3662463,14
SRR11141802,14
SRR11152568,14
SRR7176033,14
SRR7184189,14
SRR3661726,14
SRR11152828,14
SRR11141645,14
SRR3662979,14
SRR11152595,14
SRR8725930,14
SRR3662273,14
SRR11130389,14
SRR8726492,14
SRR7189754,14
SRR3662230,14
SRR11130807,14
SRR3663391,14
SRR8725049,14
SRR11130419,14
SRR8726497,14
SRR11152569,14
SRR11153007,14
SRR3662475,14
SRR11130240,14
SRR11130311,14
SRR7190520,14
SRR11152678,14
SRR7172249,14
SRR8722093,14
SRR3660721,14
SRR7189942,14
SRR11130147,14
SRR7184119,14
SRR8722400,14
SRR11152649,14
SRR8722391,14
SRR2072226,14
SRR7172175,14
SRR8725185,14
SRR8725732,14
SRR8725136,14
SRR11130862,14
SRR11152392,14
SRR8722177,14
SRR8726032,14
ERR433724,14
SRR7190604,14
SRR3662368,14
SRR8722099,14
SRR11130140,14
SRR7183556,14
SRR3661985,14
SRR8725991,14
SRR7190728,14
SRR7190082,14
SRR7175996,14
SRR3663439,14
SRR3661620,14
SRR8722409,14
SRR8722812,14
SRR8725448,14
SRR8722665,14
SRR3662327,14
SRR11130257,14
SRR11130376,14
SRR11130894,14
SRR8722410,14
SRR7189487,14
SRR8722486,14
SRR7190390,14
SRR3662295,14
SRR7176636,14
SRR7183983,14
SRR8726414,14
SRR7190201,14
SRR7190625,14
SRR7183993,14
SRR3661596,14
SRR7175813,14
SRR8722259,14
SRR11152417,14
SRR3662157,14
SRR8722063,14
SRR7190391,14
SRR11152971,14
SRR11130901,14
SRR11130826,14
SRR3661446,14
SRR11141161,14
SRR8722710,14
SRR7176534,14
SRR11129931,14
SRR11153054,14
SRR11130136,14
SRR3662121,14
SRR7176106,14
SRR11130046,14
SRR11141379,14
SRR3660716,14
ERR600103,14
SRR8725816,14
SRR7189787,14
SRR7183705,14
SRR7190569,14
SRR3663317,14
SRR3662220,14
SRR11152863,14
SRR3661856,14
SRR3661239,14
SRR11130075,14
SRR11130237,14
SRR7184080,14
SRR3663080,14
SRR7183655,14
SRR3662017,14
SRR7176323,14
SRR7172201,14
SRR8722591,14
SRR3662283,14
SRR7190100,14
SRR11141004,14
SRR7172244,14
SRR7190691,14
SRR7172217,14
SRR3661495,14
SRR11140904,14
SRR8725637,14
SRR7172174,14
SRR7172161,14
SRR3662331,14
SRR7176163,14
SRR8725197,14
ERR433965,14
SRR3663301,14
SRR3662453,14
SRR11152894,14
SRR11130105,14
SRR11130190,14
SRR11141668,14
SRR7183504,14
SRR7190158,14
SRR8722285,14
SRR3661669,14
SRR11152413,14
SRR11141759,14
SRR3660572,14
SRR3662027,14
SRR7183587,14
SRR8726297,14
SRR11130524,14
SRR8725140,14
SRR8726212,14
SRR3662941,14
SRR8725377,14
SRR11130413,14
SRR3662250,14
SRR7190156,14
SRR8726118,14
SRR7172186,14
SRR8726278,14
SRR3663386,14
SRR7183214,14
SRR7189848,14
SRR3663202,14
SRR7183649,14
SRR8725102,14
SRR11130426,14
SRR8722623,14
SRR11130416,14
SRR3661587,14
SRR11153056,14
SRR7183279,14
SRR8726391,14
SRR7183466,14
SRR8725674,14
SRR8726071,14
SRR8722621,14
SRR8722455,14
SRR8722168,14
SRR8726710,14
SRR7184151,14
SRR7176413,14
SRR11130386,14
SRR11152685,14
SRR7190662,14
SRR7190416,14
SRR11141510,14
SRR11152622,14
SRR7176240,14
SRR11152716,14
SRR11140874,14
SRR8721872,14
SRR7190654,14
SRR3663009,14
SRR3661180,14
SRR11141654,14
SRR7175763,14
SRR8722407,14
SRR11141095,14
SRR8721966,14
SRR11130301,14
SRR3662358,14
SRR8726658,14
SRR2072299,14
SRR7176459,14
SRR3661458,14
SRR8721943,14
SRR11141555,14
SRR7183933,14
SRR7184087,14
SRR11141169,14
ERR506050,14
SRR11141540,14
SRR3663420,14
SRR7183210,14
SRR8722286,14
SRR8725283,14
SRR8725500,14
SRR8725999,14
SRR11130208,14
SRR7183657,14
SRR7190719,14
SRR7183333,14
SRR8722343,14
SRR8725850,14
SRR11141605,14
SRR7172202,14
SRR11130451,14
SRR11141296,14
SRR8725483,14
SRR8726273,14
SRR3662709,14
SRR7183244,14
SRR8722452,14
SRR7189991,14
SRR3661739,14
SRR3663178,14
SRR7183715,14
SRR11152313,14
SRR7183759,14
SRR11152588,14
SRR3662937,14
SRR7176634,14
SRR11130233,14
SRR11141574,14
SRR3661968,14
SRR11141661,14
SRR8726079,14
SRR7176475,14
SRR8725911,14
SRR3661394,14
SRR11130675,14
SRR7183931,14
SRR7190176,14
SRR7190438,14
SRR8725638,14
ERR505881,14
SRR7176446,14
SRR8725951,14
SRR11130639,14
SRR3662265,14
SRR11140869,14
SRR11141779,14
SRR3662450,14
SRR8725290,14
SRR8722449,14
SRR7190675,14
SRR3662837,14
SRR8725685,14
SRR3662087,14
SRR11152853,14
SRR11141627,14
SRR11152449,14
SRR3662446,14
SRR7190238,14
SRR7190059,14
SRR3661249,14
SRR8722270,14
SRR8722126,14
SRR11152559,14
SRR8722700,14
SRR7183557,14
SRR3662162,14
SRR11140975,14
SRR11129925,14
SRR3663212,14
ERR433942,14
SRR7190131,14
SRR8725163,14
SRR11152397,14
SRR7175984,14
SRR8726035,14
SRR7189901,14
SRR11141734,14
SRR7176248,14
SRR11140965,14
SRR8725152,14
SRR8722798,14
SRR8722182,14
SRR7190427,14
SRR3663111,14
SRR7176357,14
SRR11141724,14
SRR3661758,14
SRR3661716,14
SRR3662120,14
SRR3662222,14
SRR11141817,14
SRR8721974,14
SRR7176562,14
SRR7190186,14
SRR8725381,14
SRR8725636,14
SRR8722135,14
SRR7190359,14
SRR3662130,14
SRR7189953,14
SRR8722221,14
SRR8722208,14
SRR7189927,14
SRR11152264,14
SRR11141300,14
ERR742608,14
SRR11130153,14
SRR7189821,14
SRR11141522,14
SRR11130122,14
SRR11141227,14
SRR7190382,14
SRR11130425,14
SRR11152852,14
SRR8725863,14
SRR8722824,14
SRR7176286,14
SRR8722448,14
SRR8725221,14
SRR7190250,14
SRR8726357,14
SRR7183981,14
SRR11129944,14
SRR7183694,14
SRR8722153,14
SRR11153049,14
SRR3661622,14
SRR7176034,14
SRR8721903,14
SRR7176024,14
SRR3661723,14
SRR11152564,14
SRR8722234,14
SRR11152797,14
SRR8722003,14
SRR3661912,14
SRR11140993,14
SRR11141716,14
SRR7184004,14
SRR11140897,14
SRR11141811,14
SRR8725317,14
SRR7176447,14
SRR11140961,14
SRR11141094,14
SRR11130079,14
SRR7172182,14
SRR3660565,14
SRR11152476,14
SRR8721998,14
SRR7172206,14
SRR7172199,14
SRR11141173,14
SRR11130870,14
SRR7176184,14
SRR8725610,14
SRR3661544,14
SRR11152952,14
SRR11141441,14
SRR3663410,14
SRR8722843,14
SRR11130444,14
SRR11141670,14
SRR3663206,14
SRR7176235,14
SRR8722763,14
SRR7175986,14
SRR7176347,14
SRR8726738,14
SRR8722297,14
SRR11140929,14
ERR505890,14
SRR8722681,14
SRR8725000,14
SRR3661515,14
SRR8725193,14
SRR8725139,14
SRR7189935,14
SRR7176524,14
SRR8721939,14
SRR3663464,14
SRR8722691,14
ERR505988,14
SRR3660724,14
SRR7189800,14
SRR7176345,14
SRR11141154,14
SRR11141333,14
SRR3661750,14
SRR3662895,14
SRR8726229,14
SRR8722162,14
SRR8726603,14
SRR3661861,14
SRR8726459,14
SRR7176528,14
SRR11152576,14
SRR8722582,14
SRR11141132,14
SRR8725461,14
SRR11141406,14
SRR8726208,14
SRR7184157,14
SRR8722485,14
SRR3661279,14
SRR11130348,14
SRR8726157,14
SRR3663595,14
SRR7172224,14
SRR7184164,14
SRR7172250,14
SRR11141336,14
SRR7183516,14
SRR11152783,14
ERR506000,14
SRR8722005,14
SRR7176536,14
SRR11152960,14
SRR11141583,14
SRR11152389,14
SRR8722792,14
SRR8725183,14
SRR11130546,14
SRR3661357,14
SRR3663286,14
ERR505837,14
SRR8725278,14
SRR11130755,14
SRR7189790,14
SRR7175875,14
SRR11141478,14
SRR7176186,14
SRR8725546,14
SRR11152849,14
SRR3661652,14
SRR8725056,14
ERR742613,14
SRR3663223,14
SRR3660583,14
SRR7190187,14
SRR7189751,14
SRR11141394,14
SRR7189794,14
SRR8722483,14
SRR8722020,14
SRR7176586,14
SRR11152400,14
SRR7175757,14
SRR7183656,14
SRR8726647,14
SRR7183245,14
SRR7183786,14
SRR8722767,14
SRR11152936,14
SRR7190356,14
SRR8722508,14
SRR8726300,14
SRR8726729,14
SRR11141634,14
SRR11141585,14
SRR11152303,14
SRR8721892,14
SRR3663581,14
SRR8722611,14
SRR11152884,14
SRR3663453,14
SRR11130160,14
SRR3662253,14
SRR11152498,14
SRR3663606,14
SRR8725399,14
SRR11141481,14
SRR11141386,14
SRR7190679,14
SRR11141651,14
SRR3662374,14
SRR11152695,14
SRR7175725,14
SRR3661193,14
SRR7190274,14
SRR7190319,14
SRR8722178,14
SRR2072210,14
SRR7190234,14
SRR8725891,14
SRR3662824,14
SRR8725965,14
SRR11141181,14
SRR8725501,14
SRR11130045,14
SRR8725632,14
SRR8722494,14
SRR7183523,14
SRR3660713,14
SRR3663388,14
SRR11152395,14
SRR7183291,14
SRR11130584,14
SRR8722510,14
SRR3661957,14
SRR11130404,14
SRR3662023,14
SRR11152792,14
SRR11141434,14
SRR11152306,14
SRR7176003,14
SRR8726271,14
SRR8722190,14
SRR7176091,14
SRR11141739,14
SRR11152614,14
SRR8726642,14
SRR11153011,14
SRR8725346,14
SRR8725868,14
SRR8722601,14
SRR8722641,14
SRR7183675,14
SRR7190501,14
SRR8722825,14
SRR3661960,14
SRR8726028,14
SRR3661885,14
SRR7190252,14
SRR7190692,14
SRR8726510,14
ERR505859,14
SRR11152357,14
SRR7172185,14
SRR7176108,14
SRR7183318,14
SRR11130760,14
SRR3661182,14
SRR8725231,14
SRR8721950,14
SRR7183677,14
SRR8722702,14
SRR7190491,14
SRR7189923,14
SRR7190052,14
SRR8722600,14
SRR8722427,14
SRR11130081,14
SRR11130615,14
SRR11141141,14
SRR7176417,14
SRR11152632,14
SRR8725414,14
SRR7175999,14
SRR11141666,14
SRR11141602,14
SRR8725170,14
SRR7183368,14
ERR742648,14
SRR3662458,14
SRR8725124,14
SRR11140978,14
SRR11141457,14
SRR3662800,14
SRR8722834,14
SRR7183558,14
SRR3662810,14
SRR8725563,14
SRR11130798,14
SRR11141721,14
SRR11130048,14
SRR11130813,14
SRR8722532,14
SRR11130776,14
SRR11129978,14
SRR2072335,14
SRR7190016,14
SRR3661878,14
SRR7189823,14
SRR11130056,14
SRR8726163,14
SRR7183673,14
SRR8726580,14
SRR3661674,14
SRR11152600,14
SRR7172241,14
SRR7190733,14
SRR11130869,14
SRR11141798,14
SRR8725121,14
SRR7189990,14
SRR8722509,14
SRR8722779,14
SRR8725408,14
SRR8722251,14
SRR7190180,14
SRR8725786,14
SRR11152581,14
SRR8725109,14
SRR11141342,14
SRR7190488,14
SRR11152369,14
SRR11130011,14
SRR11152944,14
SRR7175777,14
SRR8725013,14
SRR7172254,14
SRR11141262,14
SRR3663311,14
SRR7190687,14
SRR7176518,14
SRR11129921,14
SRR11141159,14
SRR8722533,14
SRR7190388,14
SRR7190686,14
SRR3662950,14
SRR8725225,14
SRR11130720,14
SRR3663133,14
SRR7190629,14
SRR11152832,14
SRR7183798,14
SRR8726711,14
SRR11130323,14
SRR3663428,14
SRR8722616,14
SRR8725125,14
SRR8722172,14
SRR8726054,14
SRR11152796,14
SRR8725798,14
SRR7176429,14
SRR7183421,14
SRR8725385,14
SRR8722165,14
SRR11152554,14
SRR7190422,14
SRR7190465,14
SRR7190191,14
SRR7190582,14
SRR3662783,14
SRR7190584,14
SRR7184109,14
SRR11130623,14
SRR7184114,14
SRR3661481,14
SRR11141392,14
SRR11152445,14
SRR11130297,14
SRR8725734,14
SRR7172243,14
SRR7190088,14
SRR11152423,14
SRR11141135,14
SRR7172255,14
SRR7176103,14
SRR7190555,14
SRR3662832,14
SRR3663139,14
SRR7172220,14
SRR8725445,14
SRR3663169,14
SRR3662128,14
SRR11141776,14
SRR8726043,14
SRR3660587,14
SRR3661443,14
SRR8722806,14
SRR3663044,14
SRR7189877,14
SRR7184163,14
SRR11130196,14
SRR7190283,14
SRR8725375,14
SRR8725628,14
SRR11130373,14
SRR11130207,14
SRR11141128,14
SRR8722026,14
SRR7183751,14
SRR3662341,14
SRR8722609,14
SRR11130432,14
SRR11140994,14
SRR7190721,14
SRR3662473,14
SRR3662370,14
SRR8726402,14
SRR7175712,14
SRR8722540,14
SRR7176218,14
SRR11130846,14
SRR7190268,14
SRR8725281,14
SRR8725192,14
SRR8725472,14
SRR7176072,8
SRR8722811,8
ERR506038,8
SRR2072223,8
SRR7184181,8
SRR3662118,8
SRR7190008,8
SRR3663019,8
SRR11152738,8
SRR8724994,8
SRR8725527,8
SRR3661210,8
SRR7183740,8
SRR11130487,8
SRR7172208,8
SRR11141498,8
SRR7176069,8
SRR7189778,8
SRR3661617,8
SRR11130535,8
SRR11130905,8
SRR3662802,8
SRR3661733,8
SRR3662427,8
SRR7183904,8
SRR8722008,8
SRR11141273,8
SRR8722214,8
SRR8722695,8
SRR11141848,8
SRR7176624,8
SRR11152294,8
SRR7183387,8
SRR7183605,8
SRR3663417,8
SRR11130511,8
SRR2072333,8
SRR3663082,8
SRR7176553,8
SRR7190602,8
SRR11141203,8
SRR3663020,8
SRR8722489,8
SRR11130559,8
SRR11130033,8
SRR11152892,8
SRR3662723,8
SRR8725417,8
SRR11130629,8
SRR8725537,8
SRR8726565,8
SRR11130049,8
SRR3661849,8
SRR3662767,8
SRR7175879,8
SRR11152945,8
SRR3661385,8
SRR11130357,8
SRR11130635,8
ERR742612,8
SRR11141534,8
SRR8725342,8
SRR7175722,8
SRR8722075,8
SRR11130354,8
SRR8726270,8
SRR11140943,8
SRR8725828,8
SRR3661934,8
SRR7190150,8
SRR7189843,8
SRR11152431,8
SRR3663434,8
SRR8722573,8
SRR8726290,8
SRR7176089,8
SRR11152869,8
SRR11152795,8
SRR3661561,8
SRR7176415,8
SRR11141164,8
SRR3662393,8
SRR3662966,8
SRR7190328,8
SRR11130772,8
SRR11130884,8
SRR3662468,8
SRR11152574,8
SRR7189755,8
SRR7189926,8
SRR3662886,8
SRR7183737,8
ERR742656,8
SRR3661892,8
SRR7190420,8
SRR3661665,8
SRR7190419,8
SRR7190048,8
SRR11130498,8
SRR7176544,8
SRR7190248,8
SRR7176065,8
SRR11141217,8
SRR11130572,8
SRR11141513,8
SRR8722331,8
SRR7176311,8
SRR11141520,8
SRR3663239,8
SRR7176110,8
SRR8722202,8
SRR7176000,8
SRR3663374,8
SRR8726539,8
SRR3661764,8
SRR8725203,8
SRR3663066,8
SRR11152946,8
SRR7189758,8
SRR3662034,8
SRR7189945,8
SRR8726247,8
SRR11152781,8
SRR7189836,8
SRR7175935,8
SRR7189831,8
SRR8726093,8
SRR3662719,8
SRR11152458,8
SRR7175886,8
SRR8721930,8
SRR11141186,8
SRR11140924,8
SRR3661799,8
SRR8725759,8
SRR7176055,8
SRR8726241,8
SRR7183911,8
SRR11152334,8
SRR11152541,8
SRR11130697,8
SRR8725961,8
SRR11140882,8
SRR11141699,8
ERR742614,8
SRR8726546,8
SRR8721907,8
SRR8722802,8
SRR3661832,8
SRR3663045,8
SRR7183635,8
SRR8726722,8
SRR11141671,8
SRR11130742,8
SRR8726338,8
SRR7183753,8
SRR11130696,8
SRR3663138,8
SRR11130709,8
SRR11152430,8
SRR8722554,8
SRR7184103,8
SRR8725764,8
SRR8722383,8
SRR3663085,8
SRR8726272,8
SRR7176236,8
SRR11141018,8
SRR8722632,8
SRR11130607,8
SRR8726574,8
SRR3662343,8
SRR8722231,8
SRR8722329,8
SRR7183443,8
SRR8722737,8
SRR11130422,8
SRR3661589,8
SRR8722596,8
SRR3661714,8
SRR8726168,8
SRR7176448,8
SRR11130598,8
SRR2072211,8
SRR11153038,8
SRR7183585,8
SRR8725060,8
SRR8725640,8
SRR11141253,8
SRR3662321,8
SRR3662938,8
SRR11141384,8
ERR433696,8
SRR7176637,8
SRR11152261,8
SRR7190469,8
SRR11130274,8
SRR7190335,8
ERR742632,8
SRR11130243,8
SRR7189871,8
SRR8722418,8
SRR7183944,8
SRR7190159,8
SRR8726359,8
SRR7190688,8
SRR3660717,8
SRR11152424,8
SRR11141306,8
SRR3660719,8
SRR7183594,8
SRR11141090,8
SRR7183498,8
SRR8722492,8
SRR7175824,8
SRR7190154,8
SRR7190439,8
SRR7175772,8
SRR11141081,8
SRR7184125,8
SRR7189894,8
SRR3662312,8
SRR11152291,8
SRR11141250,8
SRR8725966,8
SRR8726602,8
SRR8722587,8
SRR11152525,8
SRR3663015,8
SRR8725019,8
SRR7184072,8
SRR8725716,8
SRR8725201,8
SRR3663250,8
SRR7175817,8
SRR3661889,8
SRR8725812,8
SRR7189817,8
SRR8722034,8
ERR600107,8
SRR11141242,8
SRR3662968,8
SRR8726106,8
SRR7190273,8
SRR3662482,8
SRR11130021,8
SRR8726041,8
SRR8725878,8
SRR3661936,8
SRR11130526,8
SRR8722149,8
SRR3661398,8
SRR11130230,8
SRR7183393,8
SRR8725523,8
SRR8726566,8
SRR3662821,8
SRR7190255,8
SRR3663183,8
SRR3663088,8
SRR8726442,8
SRR7190276,8
SRR7189858,8
SRR3662909,8
SRR11129937,8
SRR7190027,8
SRR7176485,8
SRR7190038,8
SRR7172216,8
SRR3661846,8
SRR7175739,8
SRR11152906,8
SRR7190066,8
SRR7176642,8
SRR7190727,8
SRR11141393,8
ERR433938,8
SRR8725531,8
SRR7183584,8
SRR8722154,8
SRR3663307,8
SRR11152293,8
SRR8726439,8
SRR3661236,8
SRR7183297,8
SRR3662933,8
SRR7176171,8
SRR3663116,8
SRR3662763,8
SRR11152749,8
SRR11141129,8
SRR11141016,8
SRR11152886,8
SRR11130080,8
SRR8722618,8
SRR8726109,8
SRR8726186,8
SRR3661252,8
SRR8726617,8
SRR7175998,8
SRR7189825,8
SRR3662765,8
SRR7183358,8
SRR11140928,8
SRR8722325,8
SRR3663347,8
SRR7176541,8
SRR11130513,8
SRR3662338,8
SRR7176531,8
SRR7176554,8
SRR7190296,8
SRR3661469,8
SRR7189892,8
SRR7184008,8
SRR7189837,8
SRR3663219,8
SRR8726076,8
SRR8726590,8
SRR3662766,8
SRR7183855,8
SRR8726549,8
SRR7190509,8
SRR11141665,8
SRR8726112,8
SRR11141637,8
SRR11130218,8
SRR3662380,8
SRR3663558,8
SRR8726555,8
SRR7183510,8
SRR8725935,8
SRR11130771,8
SRR8725679,8
SRR7175705,8
SRR8722151,8
SRR7183863,8
SRR11130810,8
SRR3661359,8
SRR7190127,8
SRR11141489,8
SRR3662326,8
SRR7189744,8
SRR11130141,8
SRR7183867,8
SRR7183729,8
SRR8722254,8
SRR11141147,8
ERR600111,8
SRR7190352,8
SRR8722174,8
SRR8726479,8
SRR7176075,8
SRR3662987,8
SRR11152580,8
SRR8726319,8
SRR3661814,8
ERR505805,8
SRR8722768,8
SRR7190430,8
SRR11140980,8
SRR8722848,8
SRR3662836,8
SRR2072261,8
SRR8722420,8
SRR7176292,8
SRR11130172,8
SRR7175829,8
SRR7190564,8
SRR7190301,8
SRR11130019,8
SRR7176368,8
SRR11141521,8
SRR8725605,8
SRR7189838,8
SRR7183229,8
SRR3661428,8
SRR8722569,8
SRR11141590,8
SRR3662365,8
SRR8726162,8
SRR8725233,8
SRR3663089,8
SRR3661831,8
SRR3662212,8
SRR7176268,8
SRR11141808,8
SRR8722421,8
SRR8722265,8
SRR7183990,8
SRR7176567,8
SRR11141491,8
SRR8725608,8
SRR8725404,8
SRR7183898,8
SRR3662777,8
SRR8725899,8
SRR8725160,8
SRR8722838,8
SRR7183486,8
SRR8725795,8
SRR8725993,8
SRR11130619,8
SRR7183225,8
SRR11129918,8
SRR8726282,8
SRR11152387,8
SRR3662217,8
SRR8725917,8
SRR7190278,8
SRR7190442,8
SRR7190266,8
SRR11130784,8
SRR7190541,8
SRR3661292,8
SRR11130520,8
SRR7176376,8
SRR3663429,8
SRR7176466,8
SRR7190092,8
SRR7190211,8
SRR7189949,8
SRR3663010,8
SRR8722613,8
SRR8726418,8
SRR7183416,8
SRR3663246,8
SRR11141259,8
SRR3662419,8
SRR11141092,8
SRR7176500,8
SRR7190312,8
SRR8722141,8
SRR7176578,8
SRR8722098,8
ERR600086,8
SRR7190606,8
SRR11130399,8
SRR7183340,8
SRR7183439,8
SRR3662717,8
SRR3661372,8
SRR7176180,8
SRR11130149,8
SRR7175906,8
SRR3662829,8
SRR8722801,8
SRR11141426,8
SRR7183403,8
SRR7184082,8
SRR7183971,8
SRR3660580,8
SRR7172233,8
SRR7190247,8
SRR8725720,8
SRR7175938,8
SRR7190455,8
SRR8722390,8
SRR11152308,8
SRR7176443,8
SRR7183609,8
SRR8726333,8
SRR3663312,8
SRR3661401,8
SRR7190026,8
SRR11130785,8
SRR3663587,8
SRR7183215,8
SRR3662712,8
SRR7184153,8
SRR7176438,8
SRR8722645,8
SRR7183959,8
SRR11141526,8
SRR8725306,8
SRR7190651,8
SRR11130573,8
SRR7183628,8
SRR8726021,8
SRR7183490,8
SRR11141572,8
SRR8726052,8
SRR7190410,8
SRR3663207,8
SRR8726214,8
SRR7190196,8
SRR3662967,8
SRR7190369,8
SRR3662734,8
SRR11152972,8
SRR8722300,8
SRR7189891,8
SRR11141704,8
SRR8722397,8
SRR8725539,8
SRR3663213,8
SRR3663144,8
SRR3661340,8
SRR3661504,8
SRR7190279,8
SRR7183272,8
SRR8725864,8
SRR11141015,8
SRR8726025,8
SRR3661276,8
SRR8722006,8
SRR8726692,8
SRR3662842,8
SRR11152917,8
SRR11141007,8
SRR8726623,8
SRR7190653,8
ERR600094,8
SRR3662161,8
SRR8722245,8
SRR7183687,8
SRR7190559,8
SRR7172173,8
SRR7190579,8
SRR3662362,8
SRR11152446,8
SRR3663101,8
SRR7190149,8
SRR11152436,8
SRR3661503,8
SRR7175848,8
SRR7184049,8
SRR8721914,8
SRR11140969,8
SRR3662495,8
SRR3662188,8
SRR7184085,8
SRR8726001,8
SRR11152608,8
SRR11130037,8
SRR7189943,8
SRR8726493,8
SRR8726191,8
SRR3663560,8
SRR11130541,8
SRR11152373,8
SRR3661776,8
SRR8726141,8
SRR3662991,8
SRR3663318,8
SRR7190165,8
SRR8722579,8
SRR8722810,8
SRR8722298,8
SRR11141682,8
SRR3661284,8
SRR11141442,8
SRR11152457,8
SRR7190297,8
SRR7183930,8
SRR7183360,8
SRR8725889,8
SRR7190512,8
SRR7190546,8
SRR11152372,8
SRR3661656,8
SRR3661264,8
SRR3661819,8
SRR3661542,8
SRR3662288,8
SRR11140976,8
ERR505762,8
SRR7190357,8
SRR7176002,8
SRR11130456,8
SRR8722790,8
SRR8726143,8
SRR8722585,8
SRR3661492,8
SRR3660581,8
SRR11141235,8
SRR3660712,8
SRR7172197,8
SRR7183686,8
SRR7176153,8
ERR742654,8
SRR11141302,8
SRR8725996,8
SRR8725368,8
SRR3661787,8
SRR8722708,8
SRR8725594,8
SRR8722117,8
SRR8722564,8
SRR8725259,8
SRR3662710,8
SRR8726188,8
SRR3662224,8
SRR8726144,8
SRR7183963,8
SRR7183260,8
SRR11141577,8
SRR3663137,8
SRR2072293,8
SRR7184142,8
SRR8725218,8
SRR3662745,8
SRR11130802,8
SRR11130375,8
SRR3661243,8
SRR11152750,8
SRR3661792,8
SRR11130457,8
SRR7190069,8
SRR7190284,8
SRR7183525,8
SRR11141826,8
SRR7183821,8
SRR7190299,8
SRR7190411,8
SRR8722617,8
SRR2072228,8
SRR3661203,8
SRR11130015,8
SRR7189847,8
SRR11152393,8
SRR11140861,8
ERR506055,8
SRR7184141,8
SRR3661608,8
SRR11152961,8
SRR7175752,8
SRR11130468,8
SRR7183710,8
SRR8722599,8
SRR7190431,8
SRR3662999,8
SRR8725492,8
SRR11152676,8
SRR3661800,8
SRR8725619,8
ERR742625,8
SRR7189928,8
SRR7175715,8
SRR7183746,8
SRR7183591,8
SRR7176400,8
